Time,Trigger,Signal
5.296e-07,0.0,0.0
5.298e-07,0.0,0.0
5.299999999999999e-07,0.0,0.0
5.301999999999999e-07,0.0,0.0
5.303999999999999e-07,0.0,0.0
5.305999999999999e-07,0.0,0.0
5.308e-07,0.0,0.0
5.31e-07,0.0,0.0
5.312e-07,0.0,0.0
5.313999999999999e-07,0.0,0.0
5.315999999999999e-07,0.0,0.0
5.317999999999999e-07,0.0,0.0
5.319999999999999e-07,0.0,0.0
5.322e-07,0.0,0.0
5.324e-07,0.0,0.0
5.326e-07,0.0,0.0
5.327999999999999e-07,0.0,0.0
5.329999999999999e-07,0.0,0.0
5.331999999999999e-07,0.0,0.0
5.333999999999999e-07,0.0,0.0
5.336e-07,0.0,0.0
5.338e-07,0.0,0.0
5.34e-07,0.0,0.0
5.341999999999999e-07,0.0,0.0
5.343999999999999e-07,0.0,0.0
5.345999999999999e-07,0.0,0.0
5.347999999999999e-07,0.0,0.0
5.35e-07,0.0,0.0
5.352e-07,0.0,0.0
5.354e-07,0.0,0.0
5.355999999999999e-07,0.0,0.0
5.357999999999999e-07,0.0,0.0
5.359999999999999e-07,0.0,0.0
5.361999999999999e-07,0.0,0.0
5.364e-07,0.0,0.0
5.366e-07,0.0,0.0
5.368e-07,0.0,0.0
5.369999999999999e-07,0.0,0.0
5.371999999999999e-07,0.0,0.0
5.373999999999999e-07,0.0,0.0
5.375999999999999e-07,0.0,0.0
5.378e-07,0.0,0.0
5.38e-07,0.0,0.0
5.382e-07,0.0,0.0
5.383999999999999e-07,0.0,0.0
5.385999999999999e-07,0.0,0.0
5.387999999999999e-07,0.0,0.0
5.389999999999999e-07,0.0,0.0
5.392e-07,0.0,0.0
5.394e-07,0.0,0.0
5.396e-07,0.0,0.0
5.397999999999999e-07,0.0,0.0
5.399999999999999e-07,0.0,0.0
5.401999999999999e-07,0.0,0.0
5.403999999999999e-07,0.0,0.0
5.406e-07,0.0,0.0
5.408e-07,0.0,0.0
5.41e-07,0.0,0.0
5.412e-07,0.0,0.0
5.413999999999999e-07,0.0,0.0
5.415999999999999e-07,0.0,0.0
5.417999999999999e-07,0.0,0.0
5.42e-07,0.0,0.0
5.422e-07,0.0,0.0
5.424e-07,0.0,0.0
5.426e-07,0.0,0.0
5.427999999999999e-07,0.0,0.0
5.429999999999999e-07,0.0,0.0
5.431999999999999e-07,0.0,0.0
5.434e-07,0.0,0.0
5.436e-07,0.0,0.0
5.438e-07,0.0,0.0
5.44e-07,0.0,0.0
5.441999999999999e-07,0.0,0.0
5.443999999999999e-07,0.0,0.0
5.445999999999999e-07,0.0,0.0
5.448e-07,0.0,0.0
5.45e-07,0.0,0.0
5.452e-07,0.0,0.0
5.454e-07,0.0,0.0
5.455999999999999e-07,0.0,0.0
5.457999999999999e-07,0.0,0.0
5.459999999999999e-07,0.0,0.0
5.462e-07,0.0,0.0
5.464e-07,0.0,0.0
5.466e-07,0.0,0.0
5.468e-07,0.0,0.0
5.469999999999999e-07,0.0,0.0
5.471999999999999e-07,0.0,0.0
5.473999999999999e-07,0.0,0.0
5.476e-07,0.0,0.0
5.478e-07,0.0,0.0
5.48e-07,0.0,0.0
5.482e-07,0.0,0.0
5.483999999999999e-07,0.0,0.0
5.485999999999999e-07,0.0,0.0
5.487999999999999e-07,0.0,0.0
5.49e-07,0.0,0.0
5.492e-07,0.0,0.0
5.494e-07,0.0,0.0
5.496e-07,0.0,0.0
5.497999999999999e-07,0.0,0.0
5.499999999999999e-07,0.0,0.0
5.501999999999999e-07,0.0,0.0
5.504e-07,0.0,0.0
5.506e-07,0.0,0.0
5.508e-07,0.0,0.0
5.51e-07,0.0,0.0
5.511999999999999e-07,0.0,0.0
5.513999999999999e-07,0.0,0.0
5.515999999999999e-07,0.0,0.0
5.518e-07,0.0,0.0
5.52e-07,0.0,0.0
5.522e-07,0.0,0.0
5.524e-07,0.0,0.0
5.525999999999999e-07,0.0,0.0
5.527999999999999e-07,0.0,0.0
5.529999999999999e-07,0.0,0.0
5.532e-07,0.0,0.0
5.534e-07,0.0,0.0
5.536e-07,0.0,0.0
5.538e-07,0.0,0.0
5.539999999999999e-07,0.0,0.0
5.541999999999999e-07,0.0,0.0
5.543999999999999e-07,0.0,0.0
5.546e-07,0.0,0.0
5.548e-07,0.0,0.0
5.55e-07,0.0,0.0
5.552e-07,0.0,0.0
5.553999999999999e-07,0.0,0.0
5.555999999999999e-07,0.0,0.0
5.557999999999999e-07,0.0,0.0
5.56e-07,0.0,0.0
5.562e-07,0.0,0.0
5.564e-07,0.0,0.0
5.566e-07,0.0,0.0
5.567999999999999e-07,0.0,0.0
5.569999999999999e-07,0.0,0.0
5.571999999999999e-07,0.0,0.0
5.574e-07,0.0,0.0
5.576e-07,0.0,0.0
5.578e-07,0.0,0.0
5.58e-07,0.0,0.0
5.581999999999999e-07,0.0,0.0
5.583999999999999e-07,0.0,0.0
5.585999999999999e-07,0.0,0.0
5.588e-07,0.0,0.0
5.59e-07,0.0,0.0
5.592e-07,0.0,0.0
5.594e-07,0.0,0.0
5.595999999999999e-07,0.0,0.0
5.597999999999999e-07,0.0,0.0
5.599999999999999e-07,0.0,0.0
5.602e-07,0.0,0.0
5.604e-07,0.0,0.0
5.606e-07,0.0,0.0
5.608e-07,0.0,0.0
5.609999999999999e-07,0.0,0.0
5.611999999999999e-07,0.0,0.0
5.613999999999999e-07,0.0,0.0
5.615999999999999e-07,0.0,0.0
5.618e-07,0.0,0.0
5.62e-07,0.0,0.0
5.622e-07,0.0,0.0
5.623999999999999e-07,0.0,0.0
5.625999999999999e-07,0.0,0.0
5.627999999999999e-07,0.0,0.0
5.629999999999999e-07,0.0,0.0
5.632e-07,0.0,0.0
5.634e-07,0.0,0.0
5.636e-07,0.0,0.0
5.637999999999999e-07,0.0,0.0
5.639999999999999e-07,0.0,0.0
5.641999999999999e-07,0.0,0.0
5.643999999999999e-07,0.0,0.0
5.646e-07,0.0,0.0
5.648e-07,0.0,0.0
5.65e-07,0.0,0.0
5.651999999999999e-07,0.0,0.0
5.653999999999999e-07,0.0,0.0
5.655999999999999e-07,0.0,0.0
5.657999999999999e-07,0.0,0.0
5.66e-07,0.0,0.0
5.662e-07,0.0,0.0
5.664e-07,0.0,0.0
5.665999999999999e-07,0.0,0.0
5.667999999999999e-07,0.0,0.0
5.669999999999999e-07,0.0,0.0
5.671999999999999e-07,0.0,0.0
5.674e-07,0.0,0.0
5.676e-07,0.0,0.0
5.678e-07,0.0,0.0
5.679999999999999e-07,0.0,0.0
5.681999999999999e-07,0.0,0.0
5.683999999999999e-07,0.0,0.0
5.685999999999999e-07,0.0,0.0
5.688e-07,0.0,0.0
5.69e-07,0.0,0.0
5.692e-07,0.0,0.0
5.693999999999999e-07,0.0,0.0
5.695999999999999e-07,0.0,0.0
5.697999999999999e-07,0.0,0.0
5.699999999999999e-07,0.0,0.0
5.702e-07,0.0,0.0
5.704e-07,0.0,0.0
5.706e-07,0.0,0.0
5.707999999999999e-07,0.0,0.0
5.709999999999999e-07,0.0,0.0
5.711999999999999e-07,0.0,0.0
5.713999999999999e-07,0.0,0.0
5.716e-07,0.0,0.0
5.718e-07,0.0,0.0
5.72e-07,0.0,0.0
5.721999999999999e-07,0.0,0.0
5.723999999999999e-07,0.0,0.0
5.725999999999999e-07,0.0,0.0
5.727999999999999e-07,0.0,0.0
5.73e-07,0.0,0.0
5.732e-07,0.0,0.0
5.734e-07,0.0,0.0
5.735999999999999e-07,0.0,0.0
5.737999999999999e-07,0.0,0.0
5.739999999999999e-07,0.0,0.0
5.741999999999999e-07,0.0,0.0
5.744e-07,0.0,0.0
5.746e-07,0.0,0.0
5.748e-07,0.0,0.0
5.749999999999999e-07,0.0,0.0
5.751999999999999e-07,0.0,0.0
5.753999999999999e-07,0.0,0.0
5.755999999999999e-07,0.0,0.0
5.758e-07,0.0,0.0
5.76e-07,0.0,0.0
5.762e-07,0.0,0.0
5.763999999999999e-07,0.0,0.0
5.765999999999999e-07,0.0,0.0
5.767999999999999e-07,0.0,0.0
5.769999999999999e-07,0.0,0.0
5.772e-07,0.0,0.0
5.774e-07,0.0,0.0
5.776e-07,0.0,0.0
5.778e-07,0.0,0.0
5.779999999999999e-07,0.0,0.0
5.781999999999999e-07,0.0,0.0
5.783999999999999e-07,0.0,0.0
5.786e-07,0.0,0.0
5.788e-07,0.0,0.0
5.79e-07,0.0,0.0
5.792e-07,0.0,0.0
5.793999999999999e-07,0.0,0.0
5.795999999999999e-07,0.0,0.0
5.797999999999999e-07,0.0,0.0
5.8e-07,0.0,0.0
5.802e-07,0.0,0.0
5.804e-07,0.0,0.0
5.806e-07,0.0,0.0
5.807999999999999e-07,0.0,0.0
5.809999999999999e-07,0.0,0.0
5.811999999999999e-07,0.0,0.0
5.814e-07,0.0,0.0
5.816e-07,0.0,0.0
5.818e-07,0.0,0.0
5.82e-07,0.0,0.0
5.821999999999999e-07,0.0,0.0
5.823999999999999e-07,0.0,0.0
5.825999999999999e-07,0.0,0.0
5.828e-07,0.0,0.0
5.83e-07,0.0,0.0
5.832e-07,0.0,0.0
5.834e-07,0.0,0.0
5.835999999999999e-07,0.0,0.0
5.837999999999999e-07,0.0,0.0
5.839999999999999e-07,0.0,0.0
5.842e-07,0.0,0.0
5.844e-07,0.0,0.0
5.846e-07,0.0,0.0
5.848e-07,0.0,0.0
5.849999999999999e-07,0.0,0.0
5.851999999999999e-07,0.0,0.0
5.853999999999999e-07,0.0,0.0
5.856e-07,0.0,0.0
5.858e-07,0.0,0.0
5.86e-07,0.0,0.0
5.862e-07,0.0,0.0
5.863999999999999e-07,0.0,0.0
5.865999999999999e-07,0.0,0.0
5.867999999999999e-07,0.0,0.0
5.87e-07,0.0,0.0
5.872e-07,0.0,0.0
5.874e-07,0.0,0.0
5.876e-07,0.0,0.0
5.877999999999999e-07,0.0,0.0
5.879999999999999e-07,0.0,0.0
5.881999999999999e-07,0.0,0.0
5.884e-07,0.0,0.0
5.886e-07,0.0,0.0
5.888e-07,0.0,0.0
5.89e-07,0.0,0.0
5.891999999999999e-07,0.0,0.0
5.893999999999999e-07,0.0,0.0
5.895999999999999e-07,0.0,0.0
5.898e-07,0.0,0.0
5.9e-07,0.0,0.0
5.902e-07,0.0,0.0
5.904e-07,0.0,0.0
5.905999999999999e-07,0.0,0.0
5.907999999999999e-07,0.0,0.0
5.909999999999999e-07,0.0,0.0
5.911999999999999e-07,0.0,0.0
5.914e-07,0.0,0.0
5.916e-07,0.0,0.0
5.918e-07,0.0,0.0
5.919999999999999e-07,0.0,0.0
5.921999999999999e-07,0.0,0.0
5.923999999999999e-07,0.0,0.0
5.925999999999999e-07,0.0,0.0
5.928e-07,0.0,0.0
5.93e-07,0.0,0.0
5.932e-07,0.0,0.0
5.933999999999999e-07,0.0,0.0
5.935999999999999e-07,0.0,0.0
5.937999999999999e-07,0.0,0.0
5.939999999999999e-07,0.0,0.0
5.942e-07,0.0,0.0
5.944e-07,0.0,0.0
5.946e-07,0.0,0.0
5.947999999999999e-07,0.0,0.0
5.949999999999999e-07,0.0,0.0
5.951999999999999e-07,0.0,0.0
5.953999999999999e-07,0.0,0.0
5.956e-07,0.0,0.0
5.958e-07,0.0,0.0
5.96e-07,0.0,0.0
5.961999999999999e-07,0.0,0.0
5.963999999999999e-07,0.0,0.0
5.965999999999999e-07,0.0,0.0
5.967999999999999e-07,0.0,0.0
5.97e-07,0.0,0.0
5.972e-07,0.0,0.0
5.974e-07,0.0,0.0
5.975999999999999e-07,0.0,0.0
5.977999999999999e-07,0.0,0.0
5.979999999999999e-07,0.0,0.0
5.981999999999999e-07,0.0,0.0
5.984e-07,0.0,0.0
5.986e-07,0.0,0.0
5.988e-07,0.0,0.0
5.989999999999999e-07,0.0,0.0
5.991999999999999e-07,0.0,0.0
5.993999999999999e-07,0.0,0.0
5.995999999999999e-07,0.0,0.0
5.998e-07,0.0,0.0
6e-07,0.0,0.0
6.002e-07,0.0,0.0
6.003999999999999e-07,0.0,0.0
6.005999999999999e-07,0.0,0.0
6.007999999999999e-07,0.0,0.0
6.009999999999999e-07,0.0,0.0
6.012e-07,0.0,0.0
6.014e-07,0.0,0.0
6.016e-07,0.0,0.0
6.017999999999999e-07,0.0,0.0
6.019999999999999e-07,0.0,0.0
6.021999999999999e-07,0.0,0.0
6.023999999999999e-07,0.0,0.0
6.026e-07,0.0,0.0
6.028e-07,0.0,0.0
6.03e-07,0.0,0.0
6.031999999999999e-07,0.0,0.0
6.033999999999999e-07,0.0,0.0
6.035999999999999e-07,0.0,0.0
6.037999999999999e-07,0.0,0.0
6.04e-07,0.0,0.0
6.042e-07,0.0,0.0
6.044e-07,0.0,0.0
6.045999999999999e-07,0.0,0.0
6.047999999999999e-07,0.0,0.0
6.049999999999999e-07,0.0,0.0
6.051999999999999e-07,0.0,0.0
6.054e-07,0.0,0.0
6.056e-07,0.0,0.0
6.058e-07,0.0,0.0
6.059999999999999e-07,0.0,0.0
6.061999999999999e-07,0.0,0.0
6.063999999999999e-07,0.0,0.0
6.065999999999999e-07,0.0,0.0
6.068e-07,0.0,0.0
6.07e-07,0.0,0.0
6.072e-07,0.0,0.0
6.073999999999999e-07,0.0,0.0
6.075999999999999e-07,0.0,0.0
6.077999999999999e-07,0.0,0.0
6.079999999999999e-07,0.0,0.0
6.082e-07,0.0,0.0
6.084e-07,0.0,0.0
6.086e-07,0.0,0.0
6.087999999999999e-07,0.0,0.0
6.089999999999999e-07,0.0,0.0
6.091999999999999e-07,0.0,0.0
6.093999999999999e-07,0.0,0.0
6.096e-07,0.0,0.0
6.098e-07,0.0,0.0
6.1e-07,0.0,0.0
6.101999999999999e-07,0.0,0.0
6.103999999999999e-07,0.0,0.0
6.105999999999999e-07,0.0,0.0
6.107999999999999e-07,0.0,0.0
6.11e-07,0.0,0.0
6.112e-07,0.0,0.0
6.114e-07,0.0,0.0
6.115999999999999e-07,0.0,0.0
6.117999999999999e-07,0.0,0.0
6.119999999999999e-07,0.0,0.0
6.121999999999999e-07,0.0,0.0
6.124e-07,0.0,0.0
6.126e-07,0.0,0.0
6.128e-07,0.0,0.0
6.129999999999999e-07,0.0,0.0
6.131999999999999e-07,0.0,0.0
6.133999999999999e-07,0.0,0.0
6.135999999999999e-07,0.0,0.0
6.138e-07,0.0,0.0
6.14e-07,0.0,0.0
6.142e-07,0.0,0.0
6.144e-07,0.0,0.0
6.145999999999999e-07,0.0,0.0
6.147999999999999e-07,0.0,0.0
6.149999999999999e-07,0.0,0.0
6.152e-07,0.0,0.0
6.154e-07,0.0,0.0
6.156e-07,0.0,0.0
6.158e-07,0.0,0.0
6.159999999999999e-07,0.0,0.0
6.161999999999999e-07,0.0,0.0
6.163999999999999e-07,0.0,0.0
6.166e-07,0.0,0.0
6.168e-07,0.0,0.0
6.17e-07,0.0,0.0
6.172e-07,0.0,0.0
6.173999999999999e-07,0.0,0.0
6.175999999999999e-07,0.0,0.0
6.177999999999999e-07,0.0,0.0
6.18e-07,0.0,0.0
6.182e-07,0.0,0.0
6.184e-07,0.0,0.0
6.186e-07,0.0,0.0
6.187999999999999e-07,0.0,0.0
6.189999999999999e-07,0.0,0.0
6.191999999999999e-07,0.0,0.0
6.194e-07,0.0,0.0
6.196e-07,0.0,0.0
6.198e-07,0.0,0.0
6.2e-07,0.0,0.0
6.201999999999999e-07,0.0,0.0
6.203999999999999e-07,0.0,0.0
6.205999999999999e-07,0.0,0.0
6.208e-07,0.0,0.0
6.21e-07,0.0,0.0
6.212e-07,0.0,0.0
6.214e-07,0.0,0.0
6.215999999999999e-07,0.0,0.0
6.217999999999999e-07,0.0,0.0
6.219999999999999e-07,0.0,0.0
6.221999999999999e-07,0.0,0.0
6.224e-07,0.0,0.0
6.226e-07,0.0,0.0
6.228e-07,0.0,0.0
6.229999999999999e-07,0.0,0.0
6.231999999999999e-07,0.0,0.0
6.233999999999999e-07,0.0,0.0
6.235999999999999e-07,0.0,0.0
6.238e-07,0.0,0.0
6.24e-07,0.0,0.0
6.242e-07,0.0,0.0
6.243999999999999e-07,0.0,0.0
6.245999999999999e-07,0.0,0.0
6.247999999999999e-07,0.0,0.0
6.249999999999999e-07,0.0,0.0
6.252e-07,0.0,0.0
6.254e-07,0.0,0.0
6.256e-07,0.0,0.0
6.257999999999999e-07,0.0,0.0
6.259999999999999e-07,0.0,0.0
6.261999999999999e-07,0.0,0.0
6.263999999999999e-07,0.0,0.0
6.266e-07,0.0,0.0
6.268e-07,0.0,0.0
6.27e-07,0.0,0.0
6.271999999999999e-07,0.0,0.0
6.273999999999999e-07,0.0,0.0
6.275999999999999e-07,0.0,0.0
6.277999999999999e-07,0.0,0.0
6.28e-07,0.0,0.0
6.282e-07,0.0,0.0
6.284e-07,0.0,0.0
6.285999999999999e-07,0.0,0.0
6.287999999999999e-07,0.0,0.0
6.289999999999999e-07,0.0,0.0
6.291999999999999e-07,0.0,0.0
6.294e-07,0.0,0.0
6.296e-07,0.0,0.0
6.298e-07,0.0,0.0
6.299999999999999e-07,0.0,0.0
6.301999999999999e-07,0.0,0.0
6.303999999999999e-07,0.0,0.0
6.305999999999999e-07,0.0,0.0
6.308e-07,0.0,0.0
6.31e-07,0.0,0.0
6.312e-07,0.0,0.0
6.313999999999999e-07,0.0,0.0
6.315999999999999e-07,0.0,0.0
6.317999999999999e-07,0.0,0.0
6.319999999999999e-07,0.0,0.0
6.322e-07,0.0,0.0
6.324e-07,0.0,0.0
6.326e-07,0.0,0.0
6.327999999999999e-07,0.0,0.0
6.329999999999999e-07,0.0,0.0
6.331999999999999e-07,0.0,0.0
6.333999999999999e-07,0.0,0.0
6.336e-07,0.0,0.0
6.338e-07,0.0,0.0
6.34e-07,0.0,0.0
6.341999999999999e-07,0.0,0.0
6.343999999999999e-07,0.0,0.0
6.345999999999999e-07,0.0,0.0
6.347999999999999e-07,0.0,0.0
6.35e-07,0.0,0.0
6.352e-07,0.0,0.0
6.354e-07,0.0,0.0
6.355999999999999e-07,0.0,0.0
6.357999999999999e-07,0.0,0.0
6.359999999999999e-07,0.0,0.0
6.361999999999999e-07,0.0,0.0
6.364e-07,0.0,0.0
6.366e-07,0.0,0.0
6.368e-07,0.0,0.0
6.369999999999999e-07,0.0,0.0
6.371999999999999e-07,0.0,0.0
6.373999999999999e-07,0.0,0.0
6.375999999999999e-07,0.0,0.0
6.378e-07,0.0,0.0
6.38e-07,0.0,0.0
6.382e-07,0.0,0.0
6.383999999999999e-07,0.0,0.0
6.385999999999999e-07,0.0,0.0
6.387999999999999e-07,0.0,0.0
6.389999999999999e-07,0.0,0.0
6.392e-07,0.0,0.0
6.394e-07,0.0,0.0
6.396e-07,0.0,0.0
6.397999999999999e-07,0.0,0.0
6.399999999999999e-07,0.0,0.0
6.401999999999999e-07,0.0,0.0
6.403999999999999e-07,0.0,0.0
6.406e-07,0.0,0.0
6.408e-07,0.0,0.0
6.41e-07,0.0,0.0
6.411999999999999e-07,0.0,0.0
6.413999999999999e-07,0.0,0.0
6.415999999999999e-07,0.0,0.0
6.417999999999999e-07,0.0,0.0
6.42e-07,0.0,0.0
6.422e-07,0.0,0.0
6.424e-07,0.0,0.0
6.425999999999999e-07,0.0,0.0
6.427999999999999e-07,0.0,0.0
6.429999999999999e-07,0.0,0.0
6.431999999999999e-07,0.0,0.0
6.434e-07,0.0,0.0
6.436e-07,0.0,0.0
6.438e-07,0.0,0.0
6.439999999999999e-07,0.0,0.0
6.441999999999999e-07,0.0,0.0
6.443999999999999e-07,0.0,0.0
6.445999999999999e-07,0.0,0.0
6.448e-07,0.0,0.0
6.45e-07,0.0,0.0
6.452e-07,0.0,0.0
6.453999999999999e-07,0.0,0.0
6.455999999999999e-07,0.0,0.0
6.457999999999999e-07,0.0,0.0
6.459999999999999e-07,0.0,0.0
6.462e-07,0.0,0.0
6.464e-07,0.0,0.0
6.466e-07,0.0,0.0
6.467999999999999e-07,0.0,0.0
6.469999999999999e-07,0.0,0.0
6.471999999999999e-07,0.0,0.0
6.473999999999999e-07,0.0,0.0
6.476e-07,0.0,0.0
6.478e-07,0.0,0.0
6.48e-07,0.0,0.0
6.481999999999999e-07,0.0,0.0
6.483999999999999e-07,0.0,0.0
6.485999999999999e-07,0.0,0.0
6.487999999999999e-07,0.0,0.0
6.49e-07,0.0,0.0
6.492e-07,0.0,0.0
6.494e-07,0.0,0.0
6.495999999999999e-07,0.0,0.0
6.497999999999999e-07,0.0,0.0
6.499999999999999e-07,0.0,0.0
6.501999999999999e-07,0.0,0.0
6.504e-07,0.0,0.0
6.506e-07,0.0,0.0
6.508e-07,0.0,0.0
6.509999999999999e-07,0.0,0.0
6.511999999999999e-07,0.0,0.0
6.513999999999999e-07,0.0,0.0
6.515999999999999e-07,0.0,0.0
6.517999999999999e-07,0.0,0.0
6.52e-07,0.0,0.0
6.522e-07,0.0,0.0
6.524e-07,0.0,0.0
6.525999999999999e-07,0.0,0.0
6.527999999999999e-07,0.0,0.0
6.529999999999999e-07,0.0,0.0
6.531999999999999e-07,0.0,0.0
6.534e-07,0.0,0.0
6.536e-07,0.0,0.0
6.538e-07,0.0,0.0
6.539999999999999e-07,0.0,0.0
6.541999999999999e-07,0.0,0.0
6.543999999999999e-07,0.0,0.0
6.545999999999999e-07,0.0,0.0
6.548e-07,0.0,0.0
6.55e-07,0.0,0.0
6.552e-07,0.0,0.0
6.553999999999999e-07,0.0,0.0
6.555999999999999e-07,0.0,0.0
6.557999999999999e-07,0.0,0.0
6.559999999999999e-07,0.0,0.0
6.562e-07,0.0,0.0
6.564e-07,0.0,0.0
6.566e-07,0.0,0.0
6.567999999999999e-07,0.0,0.0
6.569999999999999e-07,0.0,0.0
6.571999999999999e-07,0.0,0.0
6.573999999999999e-07,0.0,0.0
6.576e-07,0.0,0.0
6.578e-07,0.0,0.0
6.58e-07,0.0,0.0
6.581999999999999e-07,0.0,0.0
6.583999999999999e-07,0.0,0.0
6.585999999999999e-07,0.0,0.0
6.587999999999999e-07,0.0,0.0
6.59e-07,0.0,0.0
6.592e-07,0.0,0.0
6.594e-07,0.0,0.0
6.595999999999999e-07,0.0,0.0
6.597999999999999e-07,0.0,0.0
6.599999999999999e-07,0.0,0.0
6.601999999999999e-07,0.0,0.0
6.604e-07,0.0,0.0
6.606e-07,0.0,0.0
6.608e-07,0.0,0.0
6.609999999999999e-07,0.0,0.0
6.611999999999999e-07,0.0,0.0
6.613999999999999e-07,0.0,0.0
6.615999999999999e-07,0.0,0.0
6.618e-07,0.0,0.0
6.62e-07,0.0,0.0
6.622e-07,0.0,0.0
6.623999999999999e-07,0.0,0.0
6.625999999999999e-07,0.0,0.0
6.627999999999999e-07,0.0,0.0
6.629999999999999e-07,0.0,0.0
6.632e-07,0.0,0.0
6.634e-07,0.0,0.0
6.636e-07,0.0,0.0
6.637999999999999e-07,0.0,0.0
6.639999999999999e-07,0.0,0.0
6.641999999999999e-07,0.0,0.0
6.643999999999999e-07,0.0,0.0
6.646e-07,0.0,0.0
6.648e-07,0.0,0.0
6.65e-07,0.0,0.0
6.651999999999999e-07,0.0,0.0
6.653999999999999e-07,0.0,0.0
6.655999999999999e-07,0.0,0.0
6.657999999999999e-07,0.0,0.0
6.66e-07,0.0,0.0
6.662e-07,0.0,0.0
6.664e-07,0.0,0.0
6.665999999999999e-07,0.0,0.0
6.667999999999999e-07,0.0,0.0
6.669999999999999e-07,0.0,0.0
6.671999999999999e-07,0.0,0.0
6.674e-07,0.0,0.0
6.676e-07,0.0,0.0
6.678e-07,0.0,0.0
6.679999999999999e-07,0.0,0.0
6.681999999999999e-07,0.0,0.0
6.683999999999999e-07,0.0,0.0
6.685999999999999e-07,0.0,0.0
6.688e-07,0.0,0.0
6.69e-07,0.0,0.0
6.692e-07,0.0,0.0
6.693999999999999e-07,0.0,0.0
6.695999999999999e-07,0.0,0.0
6.697999999999999e-07,0.0,0.0
6.699999999999999e-07,0.0,0.0
6.702e-07,0.0,0.0
6.704e-07,0.0,0.0
6.706e-07,0.0,0.0
6.707999999999999e-07,0.0,0.0
6.709999999999999e-07,0.0,0.0
6.711999999999999e-07,0.0,0.0
6.713999999999999e-07,0.0,0.0
6.716e-07,0.0,0.0
6.718e-07,0.0,0.0
6.72e-07,0.0,0.0
6.721999999999999e-07,0.0,0.0
6.723999999999999e-07,0.0,0.0
6.725999999999999e-07,0.0,0.0
6.727999999999999e-07,0.0,0.0
6.73e-07,0.0,0.0
6.732e-07,0.0,0.0
6.734e-07,0.0,0.0
6.735999999999999e-07,0.0,0.0
6.737999999999999e-07,0.0,0.0
6.739999999999999e-07,0.0,0.0
6.741999999999999e-07,0.0,0.0
6.744e-07,0.0,0.0
6.746e-07,0.0,0.0
6.748e-07,0.0,0.0
6.749999999999999e-07,0.0,0.0
6.751999999999999e-07,0.0,0.0
6.753999999999999e-07,0.0,0.0
6.755999999999999e-07,0.0,0.0
6.758e-07,0.0,0.0
6.76e-07,0.0,0.0
6.762e-07,0.0,0.0
6.763999999999999e-07,0.0,0.0
6.765999999999999e-07,0.0,0.0
6.767999999999999e-07,0.0,0.0
6.769999999999999e-07,0.0,0.0
6.772e-07,0.0,0.0
6.774e-07,0.0,0.0
6.776e-07,0.0,0.0
6.777999999999999e-07,0.0,0.0
6.779999999999999e-07,0.0,0.0
6.781999999999999e-07,0.0,0.0
6.783999999999999e-07,0.0,0.0
6.786e-07,0.0,0.0
6.788e-07,0.0,0.0
6.79e-07,0.0,0.0
6.791999999999999e-07,0.0,0.0
6.793999999999999e-07,0.0,0.0
6.795999999999999e-07,0.0,0.0
6.797999999999999e-07,0.0,0.0
6.8e-07,0.0,0.0
6.802e-07,0.0,0.0
6.804e-07,0.0,0.0
6.805999999999999e-07,0.0,0.0
6.807999999999999e-07,0.0,0.0
6.809999999999999e-07,0.0,0.0
6.811999999999999e-07,0.0,0.0
6.814e-07,0.0,0.0
6.816e-07,0.0,0.0
6.818e-07,0.0,0.0
6.819999999999999e-07,0.0,0.0
6.821999999999999e-07,0.0,0.0
6.823999999999999e-07,0.0,0.0
6.825999999999999e-07,0.0,0.0
6.827999999999999e-07,0.0,0.0
6.83e-07,0.0,0.0
6.832e-07,0.0,0.0
6.833999999999999e-07,0.0,0.0
6.835999999999999e-07,0.0,0.0
6.837999999999999e-07,0.0,0.0
6.839999999999999e-07,0.0,0.0
6.841999999999999e-07,0.0,0.0
6.844e-07,0.0,0.0
6.846e-07,0.0,0.0
6.847999999999999e-07,0.0,0.0
6.849999999999999e-07,0.0,0.0
6.851999999999999e-07,0.0,0.0
6.853999999999999e-07,0.0,0.0
6.855999999999999e-07,0.0,0.0
6.858e-07,0.0,0.0
6.86e-07,0.0,0.0
6.861999999999999e-07,0.0,0.0
6.863999999999999e-07,0.0,0.0
6.865999999999999e-07,0.0,0.0
6.867999999999999e-07,0.0,0.0
6.869999999999999e-07,0.0,0.0
6.872e-07,0.0,0.0
6.874e-07,0.0,0.0
6.875999999999999e-07,0.0,0.0
6.877999999999999e-07,0.0,0.0
6.879999999999999e-07,0.0,0.0
6.881999999999999e-07,0.0,0.0
6.883999999999999e-07,0.0,0.0
6.886e-07,0.0,0.0
6.888e-07,0.0,0.0
6.89e-07,0.0,0.0
6.891999999999999e-07,0.0,0.0
6.893999999999999e-07,0.0,0.0
6.895999999999999e-07,0.0,0.0
6.897999999999999e-07,0.0,0.0
6.9e-07,0.0,0.0
6.902e-07,0.0,0.0
6.904e-07,0.0,0.0
6.905999999999999e-07,0.0,0.0
6.907999999999999e-07,0.0,0.0
6.909999999999999e-07,0.0,0.0
6.911999999999999e-07,0.0,0.0
6.914e-07,0.0,0.0
6.916e-07,0.0,0.0
6.918e-07,0.0,0.0
6.919999999999999e-07,0.0,0.0
6.921999999999999e-07,0.0,0.0
6.923999999999999e-07,0.0,0.0
